Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11606.0,42789.6479192632,280021,9,64824.36445380152,2945.205991663968,280021,748.875
11595.0,496145.672736364,23999,7,5060.597174906007,1547.737688492773,23999,850.5
11595.0,74212.10201368961,160998,7,58596.8275250461,2423.6297159425985,160998,995.6666666666666
11595.0,743.3635364944843,16075580,8,6064095.83088927,2423.6297159425985,16075580,919.2307692307692
11595.0,90249.31629305838,132001,9,40730.58912077016,2181.008184303764,132001,794.2
11595.0,72972.75870690758,163979,8,55578.54798648229,4414.366205923564,163979,920.4615384615385
11595.0,3954.44343410729,3019894,10,706833.0465348196,2323.928013238424,3019894,663.4444444444445
11595.0,89769.42861010422,132974,7,48095.22904682612,2565.8508567427725,132974,852.6428571428571
11595.0,82223.04976277171,145008,7,55319.032858501785,1947.6382156467405,145008,851.6428571428571
11595.0,443975.10004446417,26988,9,5708.437089081389,1947.6382156467405,26988,748.875
11595.0,10461.81005864463,1141963,7,399417.8715628116,2534.051597738294,1141963,919.0
11595.0,127150.65490567444,93983,8,25047.11342935264,1760.597233624891,93983,796.6666666666666
11595.0,173031.19925771284,68976,9,19579.054807187636,2362.781390649588,68976,795.6666666666666
11595.0,10580.794169687077,1130917,8,371702.6880069864,1547.737688492773,1130917,797.7333333333333
11595.0,58769.92044139018,202995,7,64492.4374659541,3506.0217768861617,202995,917.6923076923076
11595.0,33741.11094534786,361962,8,85689.87495503493,2181.008184303764,361962,872.3571428571429
11595.0,68377.14285714286,175000,8,54107.004703642575,1547.9819985572,175000,747.875
11595.0,33792.65632640503,364014,7,91692.84256472802,1754.8314733899665,364014,946.2307692307692
11595.0,72055.08500102411,165998,9,50398.379131391,1549.451930753028,165998,747.5625
11595.0,74313.79004056077,160993,10,48189.22299499247,2178.085007523811,160993,747.75
11595.0,597977.3705817563,19974,7,4138.963686721592,3774.237538894445,19974,995.3333333333334
11595.0,73296.27720925667,162996,8,51267.47841932731,2119.4801137026398,162996,796.4666666666667
11595.0,2393078.6157231447,4999,7,770.6086988002838,2047.7849313343431,4999,797.5333333333333
11595.0,852298.6864648772,14008,9,3059.106498869984,4095.5661696522498,14008,918.3846153846154
11595.0,149669.30472725455,79983,8,23644.5592714869,2179.5470859791035,79983,855.0714285714286
11595.0,11620.344949784068,1027164,8,374953.7706107755,2120.732252245504,1027164,795.7333333333333
11595.0,75609.24675521918,158023,7,59203.56278271323,2695.6391264410745,158023,919.0769230769232
11595.0,140472.24084989235,84999,9,21260.08028097664,2046.6734639060387,84999,702.3529411764706
11595.0,74790.30463642387,159994,7,58205.51711192563,2181.008184303764,159994,920.4615384615385
11595.0,62499.34547434783,190978,6,75231.33308868053,4095.5661696522498,190978,1193.6
11595.0,69016.1442287128,173003,7,58617.430204391145,3126.6825710327557,173003,918.4615384615385
11595.0,20633.95664567191,612534,11,96731.8788785671,3003.17115729357,612534,789.9375
11595.0,124289.018063629,95994,9,28932.02967424561,1547.737688492773,95994,745.6875
11595.0,11978.836021220051,998678,7,406188.38823367,2182.468304466299,998678,920.2307692307692
11595.0,77166.78711542432,154976,8,53424.29481318134,2178.085007523811,154976,854.2142857142857
11595.0,32681.30725229009,374985,9,84389.79832629992,2423.6297159425985,374985,875.3571428571429
11595.0,73900.81878572532,161825,6,65386.30022030609,1754.8314733899665,161825,996.5833333333334
11595.0,69392.04938472538,172037,7,58213.522475166086,2118.22723498864,172037,852.7142857142857
11595.0,64368.0138499836,185993,7,64872.78550337319,2120.732252245504,185993,855.1428571428571
11595.0,75776.27955559776,157965,7,57330.66072094408,2118.22723498864,157965,855.0
11595.0,874067.0276598859,13666,7,2702.063853180873,2423.6297159425985,13666,995.4166666666666
11595.0,704089.4380700206,98716215,6,4212.657154338577,1754.8314733899665,16995,997.1666666666666
11595.0,65606.64582520645,182009,6,72132.84956730879,2181.008184303764,182009,995.0833333333334
11595.0,103553.87359171775,114945,8,33280.36253165064,2120.732252245504,114945,793.5333333333333
11595.0,739.8690308637979,16155562,8,6051660.797260585,1525.170482274031,16155562,703.1176470588235
11595.0,72140.72713033525,165995,8,56327.60695211879,1754.8314733899665,165995,855.3571428571429
11595.0,11932.055075022772,1000163,8,376460.9875347232,2537.820147291766,1000163,852.4285714285714
11595.0,32819.982089904384,372974,7,93741.89638292298,1754.8314733899665,372974,941.6153846153846
11595.0,70365.59747206383,169941,7,56557.37175912615,4060.245891568638,169941,919.8461538461538
11595.0,7888.083462069588,1708273,12,268796.7627399421,1754.8314733899665,1708273,748.6111111111111
11595.0,10252.53421153436,1166931,8,370507.80839403695,1760.597233624891,1166931,797.6
11595.0,3994.004155179192,2996742,9,743883.619743755,2182.468304466299,2996742,797.9333333333333
11595.0,75662.0588384222,157992,6,63123.38263908233,3633.797049918997,157992,1086.7272727272727
11595.0,64455.781398674335,186019,8,56588.99927379459,1895.8810192851536,186019,749.375
11595.0,271561.71857240284,43990,7,13521.127314934456,2695.6391264410745,43990,918.9230769230768
11595.0,75218.09410595568,158991,7,58726.897785427085,2181.008184303764,158991,919.9230769230768
11595.0,1540941.3281753708,7755,9,1185.2521054912445,5797.5,7755,919.2307692307692
11595.0,69371.92562185295,171986,8,54295.76295579961,3126.6825710327557,171986,852.2142857142857
11595.0,63802.2504599324,186984,7,63427.68048100135,1754.8314733899665,186984,917.6923076923076
11595.0,69620.5843872656,171975,7,58713.92516175358,2120.732252245504,171975,855.2142857142857
11595.0,855140.8551408552,13986,7,2574.572818935211,1947.6382156467405,13986,854.2857142857143
11595.0,120414.1414141414,99000,6,37841.21785170239,1754.8314733899665,99000,993.4166666666666
11595.0,69960.53208595235,171025,8,54687.40532770037,2046.6734639060387,171025,747.8125
11595.0,663945.8048753401,18009,7,3678.934777894275,3780.5625242812735,18009,996.4166666666666
11595.0,67773.11234722925,175999,7,58492.037664682764,2120.732252245504,175999,852.0
11595.0,1694696.5399886556,677507377,8,1239.1837174988564,4420.6760795154405,7052,919.3076923076924
11595.0,10251.585380705785,1165966,8,370054.97421908233,2277.232520490816,1165966,796.8666666666667
11595.0,84002.90126543058,142007,6,58059.03034670834,2181.008184303764,142007,994.0833333333334
11595.0,32961.34821273816,375015,7,92358.9137436122,1754.8314733899665,375015,950.8461538461538
11595.0,10812.099759640449,1102931,9,349314.7567546404,3126.6825710327557,1102931,795.0
11595.0,160783.7837837838,74000,7,18848.07703365695,2120.732252245504,74000,849.8571428571429
11595.0,372.9877896462356,32073436,9,11335341.132249754,4065.7342633280896,32073436,797.5333333333333
11595.0,146287.91667174865,81989,9,20938.694166798326,1895.8810192851536,81989,705.5294117647059
11595.0,1498684.3753915548,7981,6,2594.752627901165,4415.26816852612,7981,1087.3636363636365
11595.0,11776.082116484644,1015533,9,351973.3934457212,2323.928013238424,1015533,703.4705882352941
11595.0,32276.558982145663,381980,8,87015.60174064025,2566.88526280022,381980,821.9333333333333
11595.0,737.2623382675872,16204544,9,5659507.753138279,1760.597233624891,16204544,746.6875
11595.0,297062.86714160733,40005,7,11153.39598059712,3384.3030449414546,40005,914.1538461538462
11595.0,170762.72397336608,69986,8,16721.028556880105,2120.732252245504,69986,796.7333333333333
11595.0,75178.50964109339,158955,7,59209.5614905228,2179.5470859791035,158955,919.2307692307692
11595.0,75190.42916538246,158983,8,49768.48387426381,1895.8810192851536,158983,747.125
11595.0,7384.904169136535,1821960,10,274837.2308380908,3384.3030449414546,1821960,840.9375
11595.0,10367.49846044426,1152930,7,398176.1589070848,1754.8314733899665,1152930,919.4615384615385
11595.0,69015.96590547675,172931,8,55483.71476045063,1760.597233624891,172931,795.6666666666666
11595.0,31982.98661568869,386049,8,88214.04229756276,2120.732252245504,386049,823.1333333333333
11595.0,258404.27380125088,1695571344,8,12456.98089043898,1754.8314733899665,46048,849.9285714285714
11595.0,151262.31293206048,78982,8,23714.600892196995,1754.8314733899665,78982,853.3571428571429
11595.0,74212.10201368961,160998,8,54399.89371531984,2118.22723498864,160998,796.5333333333333
11595.0,1473399.014778325,8120,8,1783.1083347159065,2537.820147291766,8120,854.5714285714286
11595.0,135288.10092055917,87990,8,27797.17639137712,1754.8314733899665,87990,850.2857142857143
11595.0,75141.81854772776,159006,7,58734.70918290138,2181.008184303764,159006,919.0769230769232
11595.0,12054.475325383317,1096937,10,157934.59040014353,1754.8314733899665,1096937,826.4375
11595.0,224260.4777436323,53041,6,18627.54002008853,2695.6391264410745,53041,991.25
11595.0,73188.39245718354,162963,8,55221.47745777043,2181.008184303764,162963,851.9285714285714
11595.0,33794.21799245825,361985,8,86715.3779449923,2181.008184303764,361985,873.7857142857143
11595.0,69028.50272541778,173001,8,52855.91067186697,1729.380148038184,173001,746.375
11595.0,29158.14591631932,422009,8,98650.05249533996,2118.22723498864,422009,820.3333333333334
11595.0,11932.222497621353,1000568,10,332050.86334542854,2537.820147291766,1000568,746.1875
11595.0,73798.87061437343,162035,7,60434.40296194434,2118.22723498864,162035,854.1428571428571
11595.0,32447.94835842218,377990,7,94523.0601190348,1754.8314733899665,377990,943.4615384615385
11595.0,175681.4404024654,67981,8,16275.616699602537,2447.5698114952424,67981,746.4375
11595.0,73891.65621156975,161006,7,59575.49538750531,2179.5470859791035,161006,915.1538461538462
11595.0,63048.28622525106,188998,7,59755.68807960182,2119.4801137026398,188998,851.1428571428571
11595.0,77433.5564891593,154003,8,51802.25961563564,2181.008184303764,154003,851.7857142857143
11595.0,71070.61232263593,168016,9,49937.60777209898,3384.3030449414546,168016,796.0666666666667
11595.0,243877.55102040817,49000,8,14047.029555508643,1947.6382156467405,49000,796.6666666666666
11595.0,66667.78394141012,179007,8,54793.43241319207,1760.597233624891,179007,795.6
11595.0,849921.3499213499,13986,8,3401.84704731611,2178.085007523811,13986,849.0714285714286
11595.0,11901.593557589656,1003227,7,406329.55746671936,3335.2218816744416,1003227,995.0
11595.0,73591.87100279033,161988,8,51724.60338958167,1894.6804432787228,161988,745.0625
11595.0,7281.915687570634,1875880,12,263267.1164366578,1760.597233624891,1875880,718.9473684210526
11595.0,75144.18148313533,159001,8,55354.26885030983,3331.6381856378102,159001,919.0769230769232
11595.0,75894.32643864401,157996,8,54588.58446424054,3774.237538894445,157996,922.3846153846154
11606.0,331537.1368257319,36002,8,8172.463142133087,1525.3188282381416,36002,702.1176470588235
11595.0,72574.9408522159,163996,7,60746.11202922099,2179.547085979103,163996,915.5384615384615
11595.0,69732.21752428405,170997,7,59236.57563617262,2119.4801137026398,170997,851.7142857142857
11595.0,76162.69441932155,157006,7,57951.36580501505,1754.8314733899665,157006,919.8461538461538
11595.0,72731.3750480221,163987,9,52446.39465461718,4414.366205923564,163987,851.9285714285714
11595.0,33417.025989526766,371996,9,81283.3322151596,2120.732252245504,371996,776.9375
11595.0,917327.3804941884,12991,6,3133.5578341559294,6694.376371253711,12991,1324.111111111111
11595.0,73759.9160416088,161985,6,59909.94429558419,1754.8314733899665,161985,995.6666666666666
11595.0,4162994.053864988,2859,8,386.6194757738144,1947.6382156467405,2859,793.4666666666667
11595.0,2317049.435578046,5138,7,703.6492497449752,3776.347044433284,5138,992.0833333333334
11595.0,205162.2469740336,57998,9,16830.300529954045,1754.8314733899665,57998,793.2666666666667
11595.0,21618.956165165717,577965,11,90749.37507620768,2046.6734639060387,577965,657.6315789473684
11595.0,77397.61164178523,153997,8,48302.933395592525,1947.6382156467405,153997,794.6
11595.0,72544.13556117161,165003,8,55929.79287889587,2695.6391264410745,165003,855.0
11595.0,384389.6145782938,31005,7,5299.137241098781,2120.732252245504,31005,851.2857142857143
11595.0,9263.247626391634,1327936,10,327171.82210426946,2118.22723498864,1327936,723.5882352941177
11595.0,11977.277119605544,998641,8,376303.63380254514,2537.820147291766,998641,854.3571428571429
11595.0,1237100.610071347,9671,7,1608.4831881827884,2181.008184303764,9671,920.3076923076924
11595.0,255122.2314418842,47001,9,12103.680779445329,1754.8314733899665,47001,799.4
11595.0,313681.1075432963,37994,10,6218.24722311503,1729.380148038184,37994,662.1111111111111
11595.0,277753.2065457762,42959,6,13912.406323134755,3331.6381856378102,42959,1084.7272727272727
11595.0,72708.20375858241,163998,6,64701.85860004332,1754.8314733899665,163998,993.6666666666666
11595.0,70728.58968896464,168984,8,53535.24258796612,2046.6734639060387,168984,747.0
11595.0,7879.372559868921,1677164,11,272673.7802838158,1754.8314733899665,1677164,777.3529411764706
11595.0,74861.60040261701,158960,8,53173.02730036832,1757.5790031691188,158960,793.3333333333334
11595.0,330156.96624531184,35995,7,6022.496373321172,1947.6382156467405,35995,848.8571428571429
11595.0,74840.41382346467,159005,6,65088.4594955204,2181.008184303764,159005,991.6666666666666
11595.0,199296.73699296737,60006,7,18719.184330520387,2423.6297159425985,60006,996.5833333333334
11595.0,80588.92687739024,147998,7,54212.92141793013,4414.366205923564,147998,993.9166666666666
11595.0,2316187.888198757,675793023,6,1684.2502189401669,2848.073576999021,5152,994.4166666666666
11595.0,183654.0088281887,65019,7,20427.983001265693,2178.085007523811,65019,918.5384615384615
11595.0,1715736.7668097282,676191965,6,1944.101849183833,2539.07508750726,6990,999.4166666666666
11595.0,75803.70536816321,157987,8,55434.37822283552,1304.5688760586588,157987,798.4
11595.0,75243.9860813098,158923,7,59669.57902119527,3003.17115729357,158923,996.5
11595.0,11871.96857537374,1003035,10,333140.61218875734,2537.820147291766,1003035,744.25
11595.0,68668.02312882942,173982,7,58180.12849074845,1729.380148038184,173982,796.4666666666667
11595.0,140882.0276280799,84986,8,22642.77450187713,1760.597233624891,84986,798.2
11595.0,71025.73560031888,168094,9,50750.7810488807,1754.8314733899665,168094,795.9333333333333
11595.0,77673.87492694332,3220326943,6,61341.56049531182,1754.8314733899665,153990,996.75
11595.0,122014.69687691366,97980,8,27369.0592179598,2120.732252245504,97980,797.0
11595.0,72332.1967734551,165998,8,53242.9790207122,2046.6734639060387,165998,750.4375
11595.0,67514.19611831511,176985,8,56952.71372772663,2119.4801137026398,176985,796.6
11595.0,112246.6311855962,105972,7,32938.59482127312,2120.732252245504,105972,849.6428571428571
11595.0,107694.52475523972,111027,6,42258.73188821453,2695.6391264410745,111027,996.4166666666666
11595.0,14079.512541609862,85696482,10,149380.40800754295,4414.366205923564,924961,868.2
15950.0,213.8476967348608,84658382,12,548901.6879619287,1829.8565517548093,84658382,787.1304347826087
11606.0,300166.1715091394,39718,8,9905.416127890168,2047.7875692003377,39718,745.125
11595.0,181195.4413191077,65984,8,16347.42715449219,2446.639966362031,65984,747.25
11595.0,209848.60445941443,57003,10,12433.83737025702,4414.366205923564,57003,797.4666666666667
11595.0,68521.57320290363,173989,7,59119.145512825766,2120.732252245504,173989,851.5714285714286
11595.0,745.5605513354133,16025526,10,5337880.851924877,3776.347044433284,16025526,796.5333333333333
11595.0,284500.20234722784,42007,6,13503.189152937168,2695.6391264410745,42007,995.9166666666666
11595.0,69571.53653857335,172010,7,59216.0830169192,1760.597233624891,172010,854.7857142857143
11595.0,73905.21150382012,160990,6,64454.95030251749,3384.3030449414546,160990,991.5
11595.0,341694.7602994115,35002,8,5999.515833639848,1760.597233624891,35002,797.3333333333334
11595.0,71294.2782554547,167012,8,53638.71563969621,2120.732252245504,167012,793.8
11595.0,72547.65295918057,164995,6,65671.57370963483,1754.8314733899665,164995,997.5
11595.0,56070.55521396085,213053,8,71849.08479683548,1760.597233624891,213053,796.4
11595.0,66518.45264562027,179920,8,59841.52709289365,2179.547085979103,179920,854.8571428571429
11595.0,67944.9439096189,175966,8,55301.79766818917,2277.232520490816,175966,797.0666666666667
11595.0,71215.57517067336,168011,8,54417.95958399869,2120.732252245504,168011,797.6666666666666
11595.0,77189.63147468204,154969,7,57978.7692812349,3774.237538894445,154969,996.8333333333334
11595.0,11922.453155018837,1001975,9,352342.65976640955,4420.6760795154405,1001975,853.2857142857143
11595.0,66687.52514191212,101270128,7,62534.8004770144,1760.597233624891,178984,852.5714285714286
11595.0,74090.76041004498,162031,8,54463.29135516964,2423.6297159425985,162031,923.4615384615385
11595.0,85464.28571428571,140000,7,46214.41715597706,2120.732252245504,140000,854.6428571428571
11595.0,21430.87527326158,585977,9,95958.6944924556,2120.732252245504,585977,784.875
11595.0,199276.6304981916,1091688452,8,16009.82226634637,1947.6382156467405,59997,797.0666666666667
11595.0,67889.3453101297,176007,7,58988.58099581647,1729.380148038184,176007,796.6
11595.0,112467.56922496344,105995,8,33277.98058991647,1754.8314733899665,105995,851.5
11595.0,1487649.7005988022,8016,7,1749.2727631790303,5797.5,8016,1084.090909090909
11595.0,331713.4129408498,36010,9,8550.313306707372,1754.8314733899665,36010,796.3333333333334
11595.0,74461.56923038462,160002,6,65001.58305610718,1754.8314733899665,160002,992.8333333333334
11595.0,361903.3186846493,32995,7,8731.59177737179,2181.008184303764,32995,918.5384615384615
11595.0,271700.08639112447,43986,8,15359.99130549109,3776.347044433284,43986,919.3076923076924
11595.0,183781.4557312496,65012,8,15300.025586657724,2120.732252245504,65012,796.5333333333333
11595.0,77376.66166624454,153987,7,57177.36264204567,2181.008184303764,153987,916.5384615384615
11595.0,21836.425074132814,580040,8,102109.61516172798,2181.008184303764,580040,904.7142857142856
11595.0,73353.29341317365,162992,7,60854.541581271216,1547.737688492773,162992,854.0
11595.0,70704.79888254931,168956,8,53523.68796416885,2698.6092626352843,168956,796.4
11595.0,101781.51834921178,117035,8,33717.51499697789,1760.597233624891,117035,794.1333333333333
11595.0,2534394.9044585987,4710,6,1395.726513325587,4415.26816852612,4710,1085.1818181818182
11595.0,233833.1863177497,51015,7,12638.99897539358,2566.88526280022,51015,852.0714285714286
11595.0,66814.53505262922,178988,7,67329.00068370737,2181.008184303764,178988,919.9230769230768
11595.0,233613.70899751,51003,7,10601.14602767078,4060.245891568638,51003,916.5384615384615
11595.0,373385.053336253,31967,7,5911.753831703977,2120.732252245504,31967,852.5714285714286
11595.0,72096.41941719333,165029,7,59675.82535806829,2178.085007523811,165029,915.2307692307692
11595.0,54221.74142288322,220004,7,70851.93722310397,2566.88526280022,220004,852.0714285714286
11595.0,72145.13890151722,164973,8,55910.13554463133,1757.5790031691183,164973,793.4666666666667
11595.0,11883.685978488014,1002046,10,332850.4504120849,2537.820147291766,1002046,744.25
11595.0,57010.46295105701,209979,7,74144.97339334608,2181.008184303764,209979,920.8461538461538
11595.0,64090.01695305022,186987,9,58310.86421913281,2181.008184303764,186987,798.9333333333333
11595.0,11869.920966806856,1003882,9,353043.88508907176,2537.820147291766,1003882,794.4
11595.0,9061.27909341686,1361949,10,326248.0712847204,2118.22723498864,1361949,725.9411764705883
11595.0,206079.74052412747,57963,7,18297.99758170276,1754.8314733899665,57963,918.8461538461538
11595.0,156414.87836006473,76003,8,19267.122799016488,4060.245891568638,76003,849.1428571428571
11595.0,51297.41121104642,232039,10,66128.38927692939,2181.008184303764,232039,743.9375
11595.0,27179.60949415423,456997,9,98562.81365698802,2196.731435565121,456997,887.2142857142857
11595.0,70994.39784248472,167971,7,57562.56514581909,2566.88526280022,167971,851.7857142857143
11595.0,192349.88545800664,61986,8,14352.16366299952,1760.597233624891,61986,794.8666666666667
11595.0,243299.01119555449,48948,8,10742.896519051445,2119.4801137026398,48948,793.9333333333333
11595.0,920012.3295060492,12977,8,3075.251232477949,6694.376371253711,12977,1085.3636363636365
11595.0,39500.97244575752,3122740837,9,74611.37622553184,1729.380148038184,310043,720.4117647058823
11595.0,73454.43837078755,162999,7,50563.82695860748,1760.597233624891,162999,855.2142857142857
11595.0,108514.44829247452,110013,8,29035.96957469919,2119.4801137026398,110013,795.8666666666667
11595.0,69838.15137056787,171024,7,58809.67343218291,2120.732252245504,171024,853.1428571428571
11595.0,71070.1295918185,167989,8,54007.16221594176,1760.597233624891,167989,795.9333333333333
11595.0,205031.44654088048,58035,7,17950.41229331516,1754.8314733899665,58035,915.3076923076924
11595.0,11741.86563124195,1017811,8,375536.3097157882,1760.597233624891,1017811,796.7333333333333
11595.0,76583.82425528369,155999,8,54224.2355958328,2179.547085979103,155999,853.3571428571429
11595.0,103084.24756779136,115944,6,44931.23823911378,1946.274720000824,115944,919.3846153846154
11595.0,73860.5145047876,161981,8,55252.14304871975,1754.8314733899665,161981,854.5714285714286
11595.0,68382.89364831327,174064,8,53777.56089583054,2119.4801137026398,174064,793.5333333333333
11595.0,10637.37976673568,2507595909,7,399980.62025224,2695.639126441075,1123961,919.6923076923076
11595.0,74229.13509081422,160988,6,64922.356513761886,2179.5470859791035,160988,995.8333333333334
11595.0,73152.92991989794,163042,6,65859.19351009394,1754.8314733899665,163042,993.9166666666666
11595.0,28685.79828531821,429934,9,90838.98324390092,2566.88526280022,429934,770.8125
11595.0,851767.2259907176,14005,8,2827.0770956523106,2178.085007523811,14005,852.0714285714286
11595.0,10289.140047780886,1156948,7,397576.2493327119,1977.812908239806,1156948,915.6923076923076
11595.0,175764.3527646176,67966,9,19249.50758368343,2118.22723498864,67966,746.625
11595.0,76597.54549301734,155958,7,51296.479618001074,1760.597233624891,155958,853.2857142857143
11595.0,74827.06577788957,159020,7,59217.816469932994,2181.008184303764,159020,915.3076923076924
11595.0,299594.6351716545,39964,6,12086.850776773908,1757.5790031691183,39964,921.0
11595.0,3979.3330765806554,2998995,9,743241.4622856785,2537.820147291766,2998995,795.6
11595.0,192214.07270089467,62035,7,20399.415848662597,3170.403917484332,62035,993.6666666666666
11595.0,75909.77711814204,156989,6,64208.4953584804,2181.008184303764,156989,993.0833333333334
11595.0,1538580.6451612904,7750,8,1831.541102329896,3780.5625242812735,7750,917.2307692307692
11595.0,740.562533089113,16098573,9,5671114.818981688,2181.008184303764,16098573,794.8
11595.0,75276.43979720364,157991,7,58817.55433343575,1754.8314733899665,157991,914.8461538461538
11595.0,234290.9847325248,50958,6,16130.221721972704,1754.8314733899665,50958,994.9166666666666
11595.0,45645.78602911714,269532,8,79082.64864864931,1760.597233624891,269532,820.2
11595.0,24718.524009362107,513987,9,96153.4376236195,2118.22723498864,513987,794.0625
11595.0,159436.7173852165,74989,8,23782.271868728083,2181.008184303764,74989,854.0
11595.0,738.9113546292806,16130487,9,5663083.309284476,1754.8314733899665,16130487,794.6
11595.0,57821.51570305542,206584,8,74817.15985431863,2182.468304466299,206584,853.2142857142857
11595.0,73309.44697350822,162994,8,52506.51019771602,1729.380148038184,162994,746.8125
11595.0,75641.15547229044,157996,8,54154.81146192082,2181.008184303764,157996,853.6428571428571
11595.0,75561.15408474597,157978,8,50624.24583047892,2566.88526280022,157978,795.8
11595.0,86234.67802267364,139016,8,47378.817298652015,1757.5790031691183,139016,799.2
11595.0,73180.30695243587,163022,6,66395.38704081783,2181.008184303764,163022,994.1666666666666
11595.0,69763.08971712292,170993,9,50134.57497985511,1895.8810192851536,170993,701.7058823529412
11595.0,68335.29699129285,173995,7,54559.52492247955,1760.597233624891,173995,849.2857142857143
11595.0,234008.35113995025,51011,9,13326.80587535084,1754.8314733899665,51011,795.8
11595.0,570084.081788649,20932,9,4247.2367487579495,2181.008184303764,20932,795.5333333333333
11595.0,65545.30418010672,181981,7,65778.22802543914,1757.5790031691183,181981,852.0
11595.0,70145.20710685573,170033,7,58861.10564172802,2566.88526280022,170033,851.9285714285714
11595.0,70549.53377195059,169016,8,53993.7269116471,2120.732252245504,169016,794.9333333333333
11595.0,66466.6912446515,1297200204,7,67344.17099348688,2362.781390649588,179022,915.3076923076924
11595.0,742.1436586355891,16057538,7,6543257.190429723,1754.8314733899665,16057538,916.6923076923076
11595.0,72560.97560975609,164000,8,55532.88920047633,1754.8314733899665,164000,850.0
11595.0,63656.428666400745,188025,7,65719.09540993394,4060.245891568638,188025,920.6923076923076
11595.0,66747.13202465369,178959,6,74566.88902052975,1754.8314733899665,178959,995.4166666666666
11595.0,6458.679204789615,2026885,13,293718.0318937499,1894.6804432787228,2026885,623.3809523809524
11595.0,32654.130246142777,377992,9,82139.7607043716,2046.6734639060387,377992,726.0588235294117
11595.0,84682.2818392044,140974,7,45215.95090968083,1947.6382156467405,140974,852.7142857142857
11595.0,68477.47980799632,173955,8,55865.7273669474,1760.597233624891,173955,794.1333333333333
11595.0,74324.91208012824,160942,9,52191.81172710086,1754.8314733899665,160942,797.4666666666667
11595.0,70097.82870857869,169991,8,54737.0384135433,2446.639966362031,169991,744.75
11595.0,105040.61617278102,113994,9,34938.19695957011,2181.008184303764,113994,798.2666666666667
11595.0,131354.5803584198,90899,10,23399.152583183677,5790.168988610494,90899,852.8571428571429
11595.0,21552.39970834157,586988,8,102934.31720739386,2695.6391264410745,586988,903.6428571428572
11595.0,76638.07802264015,156006,6,62228.46176148017,2179.547085979103,156006,996.3333333333334
11606.0,11753.37869069466,1016814,10,331132.9130153027,1894.683294303902,1016814,663.9444444444445
11595.0,73738.86415972638,161977,6,64812.045433700056,4414.366205923564,161977,1085.8181818181818
11595.0,330396.598204608,35981,8,6220.680360125984,3776.347044433284,35981,914.4615384615385
11595.0,124414.07470677694,96002,7,28912.21358295948,1760.597233624891,96002,853.1428571428571
11595.0,155137.49318376568,77022,8,23351.28661286548,1947.6382156467405,77022,796.6
11595.0,175000.73535900225,67994,7,17809.826800580253,2566.88526280022,67994,849.9285714285714
11595.0,69375.15263580225,171978,8,53852.45865236574,3506.0217768861617,171978,852.2142857142857
11595.0,55341.27583125356,215969,7,76946.92483892171,3331.6381856378102,215969,996.0
11595.0,151222.10548966494,79003,7,22134.915671099057,2120.732252245504,79003,853.3571428571429
11595.0,33451.49627895128,368982,10,79182.66040302005,2181.008184303764,368982,771.4375
11595.0,290143.18120838114,40997,8,11242.885271943996,1754.8314733899665,40997,849.6428571428571
11595.0,149483.63381760896,79982,8,24185.60043359133,3331.6381856378102,79982,919.6923076923076
11595.0,233390.85418464197,50996,6,17180.16036595701,2181.008184303764,50996,991.8333333333334
11595.0,1092697.6573938506,10928,6,2684.6425832873915,2695.6391264410745,10928,995.0833333333334
11595.0,76821.84145334434,155008,8,52998.04036628776,2181.008184303764,155008,850.5714285714286
11595.0,69326.55861218985,172012,8,55547.6443047725,2365.476336808297,172012,851.7857142857143
11595.0,107631.31813676908,110990,7,34005.59410253946,2119.4801137026398,110990,853.2857142857143
11595.0,1867500.0,6400,6,1404.091165131381,3337.6088746286614,6400,1086.5454545454545
11595.0,75281.5984604064,159003,6,62994.78837808728,4414.366205923564,159003,1088.1818181818182
11595.0,69543.1235973348,171994,8,54699.09797201761,1760.597233624891,171994,797.4
11595.0,498791.56596383033,23998,6,6385.687026467865,1754.8314733899665,23998,997.5
11595.0,73620.57893696897,161952,8,55651.75624961594,3331.6381856378107,161952,917.1538461538462
11595.0,76596.67205086787,156012,7,58463.16790595597,1754.8314733899665,156012,919.2307692307692
11595.0,3998.6495357555673,3355883,13,503632.3918495348,3774.237538894445,3355883,745.5
11595.0,11889.639499968996,999778,8,376646.4151525748,2365.476336808297,999778,849.0714285714286
11595.0,71824.8016912708,166029,8,56352.52805585314,2181.008184303764,166029,851.7857142857143
11595.0,67603.56962298555,176041,7,58987.13266608801,2365.476336808297,176041,915.4615384615385
11595.0,78875.33393870005,151974,9,48283.17812876743,2181.008184303764,151974,799.1333333333333
11595.0,11882.682876839017,1000195,8,376346.2986412912,2182.468304466299,1000195,848.9285714285714
11595.0,67270.4263228664,177002,8,54411.82471669187,2181.008184303764,177002,850.5
11595.0,70819.92046960803,168992,9,48703.44084940435,1729.380148038184,168992,704.0
11595.0,10878.518063285592,1099966,9,349237.1572138133,3506.0217768861617,1099966,797.7333333333333
11595.0,63613.44805947608,188042,7,65721.44547913312,1760.597233624891,188042,854.4285714285714
11595.0,11876.302455411593,1004353,9,353199.81966927834,2539.07508750726,1004353,795.2
11595.0,1087395.4165150963,10996,7,2620.353462162436,5797.5,10996,1087.0
